,transaction date,transaction type,product id,sku id,buyer country,buyer postal code,amount (merchant currency)
559,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15650,4.67
560,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97504,4.67
561,2021-08-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,12866,2.97
562,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,48691,3.56
563,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,48691,2.13
564,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,23601,2.97
565,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78130,2.97
566,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,BR,80730000,2.11
567,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,UA,91000,4.76
568,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,UA,91000,3.01
569,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,35126,4.67
570,2021-08-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,35126,2.97
571,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,ME15 7SE,3.5
572,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,ME15 7SE,2.17
573,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,75006,2.97
574,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77662,4.67
575,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,04005,4.67
576,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,10952,4.67
577,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49727,2.97
578,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77565,4.67
579,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,73068,4.67
580,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,73068,2.97
581,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29016,4.67
582,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,68505,2.97
583,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95206,4.67
584,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,S44 6RU,2.17
585,2021-08-08,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95973,4.67
586,2021-08-09,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,44483,2.97
587,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,CM11 2SG,2.17
588,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,SE,41517,3.26
589,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30720,4.69
590,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30720,2.98
591,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78654,2.98
592,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78654,4.69
593,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78654,4.69
594,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78654,4.69
595,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18103,4.68
596,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,N8R 2G3,3.06
597,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V8T 4C8,5.1
598,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54128,2.98
599,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,2620,4.55
600,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,21639,2.98
601,2021-08-10,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21639,4.68
602,2021-08-11,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,29016,2.97
603,2021-08-11,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,78108,4.68
604,2021-08-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,44869,2.13
605,2021-08-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,06340,2.98
606,2021-08-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,85716,2.98
607,2021-08-12,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,43068,2.97
608,2021-08-12,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,43068,4.68
609,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39564,4.68
610,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CM11 2SG,3.49
611,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,62263,2.97
612,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,62263,4.67
613,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77373,4.65
614,2021-08-13,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,98837,2.96
615,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,4102,4.54
616,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,NO,2918,3.15
617,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,99350,2.96
618,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99350,4.65
619,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,40468,3.56
620,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,45881,2.13
621,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,31829,2.96
622,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32760,4.65
623,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,94551,4.65
624,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,R2C1Z1,5.07
625,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,AU,5372,2.72
626,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,36544,4.65
627,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77535,4.65
628,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,93065,2.96
629,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18512,4.65
630,2021-08-14,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48629,2.96
631,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,66067,4.65
632,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,51645,3.56
633,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80104,2.96
634,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PH,,4.96
635,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,12190,2.96
636,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,DA5 3QJ,3.48
637,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76131,4.65
638,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33931,4.65
639,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,33931,2.96
640,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,24301,4.66
641,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76708,4.65
642,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54479,4.65
643,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74354,4.65
644,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,33707,4.65
645,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,99006,2.96
646,2021-08-15,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80021,2.96
647,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,DA16 3NW,2.16
648,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AT,2104,3.54
649,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,AT,2104,2.12
650,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,BE,8930,2.1
651,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,TR19 6UF,2.16
652,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,99006,4.66
653,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,IT,42121,3.48
654,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,83607,2.96
655,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,98366,2.96
656,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,CT9 1UN,3.49
657,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,E1A 0L2,3.03
658,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,PL,81-312,3.18
659,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,89141,4.66
660,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,63640,4.66
661,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,86401,2.96
662,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,26241,4.66
663,2021-08-16,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,26241,2.97
664,2021-08-17,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,DT4 0SU,3.48
665,2021-08-17,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,H8Y 3H8,5.06
666,2021-08-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,H8Y 3H8,3.03
667,2021-08-17,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,97236,2.98
668,2021-08-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48328,2.98
669,2021-08-18,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,S6 6AF,3.49
670,2021-08-18,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,43228,2.98
671,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,60914,4.7
672,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,46706,4.7
673,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,14303,2.99
674,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,23225,2.99
675,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,23225,4.7
676,2021-08-19,Charge,com.vansteinengroentjes.apps.ddfive,premium,AU,3910,2.66
677,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,77840,2.99
678,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,52302,4.69
679,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,37209,4.69
680,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,37209,2.98
681,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,85730,2.98
682,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85730,4.69
683,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,44878,4.69
684,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,DE,74229,2.13
685,2021-08-20,Charge,com.vansteinengroentjes.apps.ddfive,premium,MX,20297,2.35
686,2021-08-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,SG13JZ,2.14
687,2021-08-21,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,38671,4.69
688,2021-08-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,75204,2.98
689,2021-08-21,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,60542,2.98
690,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,30021,2.98
691,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,E2 0RG,2.14
692,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,E2 0RG,3.46
693,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,Me73pw,3.46
694,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,58601,4.69
695,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80013,2.98
696,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,74467,4.69
697,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,MX,02160,2.35
698,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97236,4.69
699,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55104,2.98
700,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55104,4.69
701,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,64029,4.69
702,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,13612,2.98
703,2021-08-22,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45036,4.69
704,2021-08-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,SS12EE,3.47
705,2021-08-23,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84081,4.68
706,2021-08-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,65714,2.97
707,2021-08-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,43452,2.97
708,2021-08-23,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,32656,2.97
709,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39401,4.68
710,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,12190,4.68
711,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,35051,2.97
712,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,99709,2.97
713,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,56303,4.67
714,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,68138,4.67
715,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,11238,2.97
716,2021-08-24,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,11001,4.68
717,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,LN2 4qp,2.15
718,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,95608,2.97
719,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,66617,2.97
720,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,21157,4.67
721,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,11001,2.97
722,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,72761,2.96
723,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,30093,4.67
724,2021-08-25,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85417,4.67
725,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,84123,2.96
726,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84123,4.66
727,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,03766,2.97
728,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,03766,4.67
729,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,10992,2.97
730,2021-08-26,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,47040,2.97
731,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,AU,5162,2.68
732,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,16801,2.97
733,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,16801,4.67
734,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,N2E 4A5,3.01
735,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,78102,2.96
736,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,V2K 1Z1,5.03
737,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,t1k0b2,5.03
738,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,t1k0b2,3.02
739,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,17566,2.96
740,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,55025,2.96
741,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,55025,4.65
742,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,77493,4.65
743,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80911,4.65
744,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,91006,2.96
745,2021-08-27,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75040,4.65
746,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,GB,BT23 8RH,3.46
747,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CZ,,3.58
748,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,CZ,,2.06
749,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,39759,4.65
750,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,14468,4.65
751,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,54901,4.65
752,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,T8W 0G8,3.02
753,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,43302,2.96
754,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,54401,2.96
755,2021-08-28,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,37302,2.96
756,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13601,4.65
757,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,85212,4.65
758,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98092,4.65
759,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,40214,4.65
760,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,40214,2.96
761,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,60468,2.96
762,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97035,4.65
763,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,15205,4.65
764,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,84401,4.65
765,2021-08-29,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,96929,4.65
766,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,76036,4.65
767,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,90621,4.65
768,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,80517,2.96
769,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27893,4.65
770,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,27893,2.96
771,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48876,4.65
772,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48876,2.96
773,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80911,4.65
774,2021-08-30,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,S7M 1A7,5.03
775,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,CZ,40505,2.06
776,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,38601,4.65
777,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,38601,2.96
778,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45344,4.65
779,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,80817,4.65
780,2021-08-31,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,61614,4.65
781,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,IT,20900,2.08
782,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,46142,2.95
783,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,WV113HU,2.14
784,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,67487,4.64
785,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,19055,4.64
786,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,19055,2.95
787,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,08110,2.95
788,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,premium,GB,TR151QS,2.14
789,2021-09-01,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95758,4.64
790,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,ID,11730,4.72
791,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,96057,4.62
792,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,96057,2.94
793,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,62629,2.94
794,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,98072,4.62
795,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,45044,4.62
796,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,45044,2.94
797,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,36585,2.94
798,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,75944,4.62
799,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,47960,4.62
800,2021-09-02,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,47960,2.94
801,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,81401,2.93
802,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,81401,4.62
803,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,39305,2.94
804,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,84067,2.94
805,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T8W 0G8,5.03
806,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,20152,4.62
807,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,27410,4.62
808,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,27410,2.94
809,2021-09-03,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,DE,74229,3.56
810,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,34479,4.62
811,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49262,2.94
812,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49262,4.62
813,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,P2A 1X5,3.02
814,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,31312,4.62
815,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,31312,2.94
816,2021-09-04,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,95673,4.62
817,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,65101,4.62
818,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,97914,4.62
819,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,49345,4.62
820,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,48706,2.94
821,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,48706,4.62
822,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,IT,10143,2.08
823,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,37042,2.94
824,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,CA,T5X 4L4,3.02
825,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,CA,T5X 4L4,5.03
826,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,82718,4.62
827,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,49345,2.94
828,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,41175,4.62
829,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18252,4.62
830,2021-09-05,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,18252,4.62
831,2021-09-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,70544,2.94
832,2021-09-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,32615,4.63
833,2021-09-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,29841,2.94
834,2021-09-06,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,29841,4.63
835,2021-09-06,Charge,com.vansteinengroentjes.apps.ddfive,premium,US,28116,2.94
836,2021-09-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,US,13057,4.64
837,2021-09-07,Charge,com.vansteinengroentjes.apps.ddfive,premium,AU,3174,2.71
838,2021-09-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,3174,4.53
839,2021-09-07,Charge,com.vansteinengroentjes.apps.ddfive,unlockcharactermanager,AU,4102,4.53
